id,cgid,Chromosome,Start,Strand,mean.Normal,mean.RheumatoidArthritis,mean.diff,mean.quot.log2,diffmeth.p.val,max.Normal,min.Normal,sd.Normal,max.RheumatoidArthritis,min.RheumatoidArthritis,sd.RheumatoidArthritis,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Normal,num.na.RheumatoidArthritis,mean.covg.Normal,mean.covg.RheumatoidArthritis,min.covg.Normal,min.covg.RheumatoidArthritis,max.covg.Normal,max.covg.RheumatoidArthritis,nsamples.covg.thres5.Normal,nsamples.covg.thres5.RheumatoidArthritis
7081,cg15725046,chr1,11182153,-,0.918190804746298,0.920236565849285,-0.00204576110298693,-0.00317624528885042,0.798951343227909,0.946574154181019,0.855913881505333,0.0183409067187623,0.934149700613377,0.906805386810325,0.00911277563667544,0,0.938482261208469,393377,0,0,15.4473684210526,15.1666666666667,8,9,25,20,38,12
7082,cg11750962,chr1,11194678,+,0.926634394559967,0.929715134531672,-0.00308073997170544,-0.00473746730487723,0.498325856652906,0.949543095314033,0.894887266029113,0.0111034014883254,0.935851261632753,0.911450194511651,0.00706618693553922,0,0.808133227629843,367877,0,0,12.5,9.75,3,6,23,14,37,12
7083,cg16118379,chr1,11207707,+,0.931504965126801,0.930930034763184,0.000574930363617332,0.000881251368877075,0.925348749793351,0.942173024442903,0.913241872754185,0.00683877526621543,0.944874141724561,0.919889557497442,0.00784302720439697,0,0.979207414360044,438848,0,0,10.5263157894737,10.3333333333333,3,6,21,13,37,12
7084,cg07922924,chr1,11211274,+,0.934937641367953,0.932177589767641,0.00276005160031223,0.00422010858685547,0.697792673898244,0.953072862348935,0.908037098638299,0.0121094405054375,0.949625632587342,0.877219798104559,0.0191813872257228,0,0.901179489809949,375802,0,0,10.8684210526316,10.6666666666667,3,6,18,17,37,12
7085,cg04310074,chr1,11211495,+,0.906276757579379,0.889263881267218,0.0170128763121618,0.0270388998330527,0.0108319133662314,0.939701574769713,0.871082344235132,0.0166398113693628,0.924911561787827,0.840799746277325,0.0270042055078526,0,0.169435255748612,201851,0,0,11.7105263157895,14.0833333333333,4,9,19,18,37,12
7086,cg22718696,chr1,11218525,-,0.934658602884699,0.933851519300601,0.000807083584098423,0.00123311550366683,0.692325001736476,0.948349269506618,0.917028921153139,0.00665785325822792,0.948698679358225,0.92078101963762,0.00768048215989186,0,0.898922295935762,431244,0,0,10.8684210526316,11.6666666666667,4,6,19,19,37,12
7087,cg10222608,chr1,11239635,+,0.936250124680381,0.936793789567881,-0.000543664887499906,-0.000828657647888649,0.925028290398642,0.955128023813246,0.902337653241551,0.00898723518394484,0.944659248638334,0.925923166283341,0.0060015382175188,0,0.979155760425039,440075,0,0,11.7105263157895,11.0833333333333,6,6,17,16,38,12
7088,cg07122170,chr1,11248185,+,0.88111987531532,0.879558322642499,0.00156155267282154,0.00253032229770749,0.641421936099494,0.903434103847806,0.852651493147919,0.0118859993801704,0.893950498540946,0.857972872222536,0.0113146521751983,0,0.877457476423921,405097,0,0,13.8684210526316,15.1666666666667,4,10,25,20,37,12
7089,cg23672425,chr1,11249037,-,0.932610561885617,0.936517561108303,-0.00390699922268634,-0.00596742631811935,0.0597257654108161,0.942247516716172,0.91976132483905,0.00521368298136548,0.943458066987203,0.928762145785759,0.00427451626685317,0,0.359370904624812,350538,0,0,13.0526315789474,10.6666666666667,4,6,21,19,36,12
7090,cg04508649,chr1,11249046,-,0.943700557401737,0.944772939191361,-0.00107238178962421,-0.00162131678057926,0.625212880923661,0.952889765130411,0.933746129900408,0.00477070964443229,0.95973165285258,0.937135627464067,0.00674757660656244,0,0.870317251785372,423117,0,0,9.71052631578947,8.75,5,2,16,14,38,10
7091,cg03956606,chr1,11249057,-,0.948500976977383,0.949812820047444,-0.00131184307006027,-0.00197318060221577,0.387914636332867,0.957332171033744,0.938268958639907,0.00466216991321137,0.95823439625946,0.938411684896028,0.00615946906329434,0,0.742073986660877,415895,0,0,14.6842105263158,13.75,3,7,23,20,37,12
7092,cg21223353,chr1,11249539,+,0.953820493732309,0.949775096528632,0.00404539720367625,0.00606809780383848,0.0332026021932535,0.963490817870444,0.934995755881285,0.00628186037059636,0.959841649802796,0.93934495240519,0.00663848732063872,0,0.279528799816827,349234,0,0,13.3947368421053,14.75,7,8,24,23,38,12
7093,cg01441049,chr1,11249761,+,0.917116582289985,0.904240663202146,0.0128759190878388,0.020176777144805,0.00119449823794767,0.94112761133676,0.857527622331564,0.0145090750496492,0.91792485985821,0.885167152869857,0.00917260906501323,0,0.0604614296884703,233859,0,0,11.5263157894737,11.0833333333333,4,5,22,18,37,12
7094,cg13489366,chr1,11254734,+,0.944065538802602,0.940703410041693,0.00336212876090969,0.00509303926925959,0.152197456694962,0.957988123362355,0.915342425776892,0.00759761598941109,0.951237554163521,0.931386005637347,0.00628912816836002,0,0.522513468611901,362689,0,0,12.5263157894737,13.1666666666667,4,6,25,21,37,12
7095,cg01439572,chr1,11255121,-,0.939713025401166,0.940407366179347,-0.000694340778181202,-0.00105437744512905,0.633706887652607,0.952572677729218,0.916082336629767,0.00784364935856035,0.958116857543127,0.918284783853372,0.00975086344868019,0,0.874098657323933,434993,0,0,11.4736842105263,11.5,5,6,17,19,38,12
7096,cg22730007,chr1,11287863,-,0.929410115605155,0.929633446936958,-0.000223331331803411,-0.000342939368525526,0.894860072384991,0.944219900591002,0.905784626656218,0.00785997256122565,0.937439803335136,0.918486590306172,0.00636035684448182,0,0.970018967908824,451466,0,0,12.3421052631579,11.6666666666667,6,8,21,18,38,12
7097,cg12750884,chr1,11303204,+,0.94357198955202,0.944867628054634,-0.00129563850261427,-0.00195888988306221,0.637674244337772,0.954571274939964,0.918634940105291,0.00690729414693463,0.953293239272246,0.938731259496683,0.00446602897657952,0,0.875889003684391,416189,0,0,12.5789473684211,14.5833333333333,4,6,21,23,37,12
7098,cg00997327,chr1,11310842,-,0.824975627636996,0.816842653120752,0.00813297451624362,0.0141212740487804,0.276771907502972,0.857774459558366,0.778344742294361,0.0176358735369374,0.841739464893523,0.777356845398952,0.018027398496428,0,0.656809641469197,271306,0,0,10.6842105263158,10.75,5,6,17,17,38,12
7099,cg12100376,chr1,11311435,-,0.903686549890784,0.90097285398852,0.00271369590226411,0.00429125402677175,0.839597689128102,0.932619709824996,0.864128969600013,0.0136771239923923,0.923321813895388,0.858437137736969,0.0196808442213686,0,0.952383245533307,405323,0,0,12.7631578947368,10.5,5,6,18,14,38,12
7100,cg08248705,chr1,11319406,-,0.924771060582892,0.9279035885078,-0.00313252792490759,-0.00482655833469644,0.460215814515134,0.945177654267913,0.898965761436018,0.0106495131581425,0.942991914931067,0.913151666278297,0.00866270222628198,0,0.786625322395823,366555,0,0,11.8684210526316,12.5833333333333,7,7,20,17,38,12
7101,cg07029998,chr1,11322191,-,0.0350262580137474,0.033293188837428,0.00173306917631942,0.0566265162031263,0.369309743218705,0.047128337400455,0.0295011426299877,0.00448735641431351,0.036208293057273,0.0293174289527296,0.00221716247766192,0,0.729355253984649,331211,0,0,14.1052631578947,14.8333333333333,5,10,24,29,38,12
7102,cg06632353,chr1,11322381,-,0.0217126045273878,0.021403499027294,0.000309105500093807,0.0141310541148191,0.597483361352066,0.0269112125780453,0.0189398348691489,0.00154106805578555,0.0244249727050643,0.019896480054561,0.00158844701399147,0,0.857604380695316,431669,0,0,9.78947368421053,8.58333333333333,4,7,16,15,36,12
7103,cg08854313,chr1,11322531,+,0.025158738130637,0.02601480920898,-0.000856071078343061,-0.0347069693574646,0.30031868665134,0.0292145172702043,0.0218039099138874,0.00185633231493506,0.0354708838207191,0.0228992923159729,0.00338953636985967,0,0.676613014182617,386823,0,0,10.1842105263158,11.6666666666667,4,7,16,17,36,12
7104,cg08862778,chr1,11322643,+,0.123796406142808,0.119983243476817,0.00381316266599188,0.0417137116178719,0.480656922069212,0.175184161965199,0.0787237304739524,0.0199888875889104,0.143910757674105,0.0943395574814334,0.0156108391782009,0,0.798972718697114,276595,0,0,12,13.8333333333333,5,6,20,20,38,12
7105,cg08734093,chr1,11322728,+,0.052217341363725,0.0553142560957466,-0.0030969147320216,-0.0700811743925661,0.133316801821923,0.0709480865225356,0.0417723774354594,0.00695231398815482,0.0644366819682436,0.043583276533492,0.00596930926394882,0,0.496306820975567,271107,0,0,12.8684210526316,13.25,5,9,29,18,38,12
7106,cg26230245,chr1,11322756,+,0.0464893787115612,0.0444162211504219,0.00207315756113924,0.0539428591745411,0.351954053299897,0.0753471297260834,0.0333284670289464,0.0077890834970825,0.0560850635968118,0.0333857720356062,0.00710033525599662,0,0.716688266556666,313800,0,0,11.4473684210526,10.3333333333333,6,7,18,16,38,12
7107,cg19625377,chr1,11322792,-,0.051614272768664,0.0544390978498324,-0.00282482508116838,-0.064671710611522,0.3200826235372,0.0804184341234344,0.0333579375295699,0.00932889624727146,0.0738812080245145,0.0442283063885734,0.00810004005968282,0,0.692585933953012,281081,0,0,13.3421052631579,13.5,6,9,22,18,38,12
7108,cg20240601,chr1,11322805,-,0.0508967458247966,0.0453767462502769,0.00551999957451971,0.137084847719074,0.109186169779361,0.0772071967589262,0.036496627925902,0.0107262842538835,0.0536108987243136,0.0335388552218183,0.00675778005003951,0,0.458522143460558,202242,0,0,12.6578947368421,11.75,5,7,27,17,38,12
7109,cg24041799,chr1,11322809,-,0.0465420788346702,0.0444410703275368,0.00210100850713334,0.0546294955577594,0.648003014114557,0.0753098878168231,0.0326830337062398,0.00991795103445303,0.0519503025335676,0.0372465751430451,0.00557563513671782,0,0.88054346303695,338352,0,0,12.2368421052632,10.4166666666667,7,3,19,22,38,11
7110,cg16128122,chr1,11322849,+,0.0269059299552144,0.0260997651743594,0.000806164780855025,0.031863191102198,0.291460215646864,0.0338172051671545,0.0216243601773811,0.00216889508811935,0.0283198151144809,0.0233068506097792,0.00168291253715201,0,0.669709962750783,390548,0,0,12.0789473684211,9.91666666666667,5,4,19,15,38,11
7111,cg24863624,chr1,11322899,-,0.025656178727944,0.0270614200647422,-0.00140524133679822,-0.0557660638367329,0.19861420723167,0.0337391560018719,0.0207419919789107,0.00319988441355565,0.03095450462031,0.0213632951170866,0.00321365462003992,0,0.579976262050721,349875,0,0,14.2105263157895,15.5833333333333,3,4,22,25,37,11
7112,cg14854718,chr1,11323027,-,0.0382228597864029,0.0387417856512873,-0.000518925864884348,-0.0154418946391785,0.904123972399718,0.0466342203143012,0.0320190118347309,0.0033977072774977,0.0458400992394577,0.0331574101335292,0.00414917525542054,0,0.972840576645143,427296,0,0,13.8157894736842,14.0833333333333,8,7,26,26,38,12
7113,cg10315903,chr1,11323253,-,0.664680179463027,0.659412147444525,0.00526803201850157,0.011309048394415,0.572675188776392,0.867030821976896,0.467761997887671,0.0894284630793571,0.72789303823346,0.546240694908478,0.0546900074356588,0,0.845924053777573,311256,0,0,12.0789473684211,12.5,6,3,22,18,38,11
7114,cg11858029,chr1,11324407,+,0.833639458759367,0.845130135863421,-0.0114906771040539,-0.0195174151451415,0.0966132442600112,0.875102033887115,0.772794375481179,0.0252378103280669,0.876548097698645,0.79608178884759,0.026965045457661,0,0.437197964531397,237568,0,0,11.3421052631579,11.3333333333333,4,7,19,18,36,12
7115,cg18878219,chr1,11326586,+,0.919977550428364,0.921494197981388,-0.00151664755302416,-0.00235089293142363,0.70798828986177,0.937867952846525,0.869016397128759,0.0148098862819436,0.943038131290017,0.907822503524512,0.0095066447436343,0,0.90526699985351,408461,0,0,13.0263157894737,12.5833333333333,8,8,22,19,38,12
7116,cg26229593,chr1,11332576,-,0.905545565026353,0.902211290889204,0.00333427413714926,0.00526366084539871,0.447449852306254,0.928282536746112,0.869336581939521,0.0121138341369674,0.921281231216547,0.873742897503919,0.0122018717130937,0,0.778928411902415,360268,0,0,11.4736842105263,11.25,4,5,20,17,37,12
7117,cg04400047,chr1,11332843,+,0.152853894830134,0.14309281872461,0.00976107610552412,0.0891716132762383,0.363094743852384,0.303438535476992,0.0885542691913922,0.0384347458817783,0.214728715597326,0.0812995228279529,0.0379602861413081,0,0.724591444056453,230393,0,0,14,14.3333333333333,6,7,22,19,38,12
7118,cg00812303,chr1,11332869,+,0.0592507811987084,0.0512970674801422,0.00795371371856614,0.176012290460898,0.0631684105475922,0.107470188065434,0.0370583312819433,0.0155122075141403,0.0685267013022475,0.0346012372727965,0.0102360920428566,0,0.367615139161151,158023,0,0,12.3157894736842,12.0833333333333,6,7,20,18,38,12
7119,cg16681977,chr1,11332969,+,0.0613318216797468,0.0656974626499471,-0.00436564097020026,-0.0856991247012245,0.221197006049104,0.0812269250498053,0.0457641982250812,0.00877780417508093,0.0832892941649748,0.0536672948943761,0.00882688653152587,0,0.604416680900794,230753,0,0,11,10.3333333333333,3,6,16,13,37,12
7120,cg15800786,chr1,11333210,+,0.0450243771458647,0.0486588249762654,-0.00363444783040073,-0.092277262577997,0.0295764932726292,0.0588868631350311,0.03899454918153,0.00392540787650529,0.0594284038837916,0.0375917832253113,0.00575569824352629,0,0.265694380479718,252685,0,0,10.6315789473684,10.6666666666667,4,5,17,16,37,12
7121,cg07139317,chr1,11333383,-,0.028996073562573,0.0307650782134452,-0.00176900465087221,-0.0640049138492487,0.322950690168759,0.0565272730178295,0.0224349658066858,0.00639112091149761,0.0414474903938438,0.0236714155539266,0.0061090746177599,0,0.694735268451206,329363,0,0,11.7631578947368,10.9166666666667,4,6,18,16,37,12
7122,cg19085605,chr1,11333402,-,0.0388134511746515,0.0399022504686779,-0.00108879929402643,-0.0318261232670314,0.648481629500524,0.0481980532481204,0.0291945485868181,0.00453843679727617,0.0500275704318124,0.0295183818653996,0.00645134117664166,0,0.880782534515125,370268,0,0,12.1052631578947,9,6,5,22,13,38,12
7123,cg00920043,chr1,11333412,+,0.0978700652791168,0.0912352938743992,0.00663477140471766,0.0915822145421605,0.189314650574723,0.152129790629479,0.0683225924366172,0.0168688573895636,0.10641703766246,0.0774826315796757,0.0105003840757947,0,0.569371802241348,179884,0,0,14.9736842105263,15.1666666666667,8,9,26,27,38,12
7124,cg14280409,chr1,11333535,+,0.0799877861329799,0.0812018102819577,-0.00121402414897785,-0.0193332604599315,0.779929726080721,0.115010107078382,0.0616517093081279,0.0122713841234952,0.10589599860489,0.062207371777492,0.0117055699319962,0,0.931645492811859,384899,0,0,10.8421052631579,12.9166666666667,5,8,18,25,38,12
7125,cg07803781,chr1,11333577,+,0.0415082822696059,0.0366970343702224,0.00481124789938348,0.141473498630516,0.0467304785759516,0.0652518311802785,0.0240703767229315,0.00939617940542893,0.0526746941503443,0.0267674418859769,0.00689519903934582,0,0.322845463498459,219025,0,0,11.4210526315789,11,6,7,16,16,38,12
7126,cg11522265,chr1,11333852,-,0.0344369857439893,0.0315500830850218,0.00288690265896743,0.0969095970855784,0.268859940175302,0.064410341581823,0.0214654860141977,0.0092023312896736,0.0397074344138961,0.0256806439602052,0.00415156921481323,0,0.649995047762495,278706,0,0,12.3947368421053,9.66666666666667,3,6,20,12,37,12
7127,cg07035242,chr1,11336263,+,0.591825378216364,0.565753445518934,0.0260719326974302,0.0638938049243076,0.0222222655110596,0.672298348389585,0.523154417157668,0.0337533838280872,0.602062019648965,0.51219025924196,0.0249914845886622,0,0.234381892515849,107024,0,0,10.5,11.5833333333333,5,4,17,20,38,11
7128,cg24556854,chr1,11337767,+,0.733358179315593,0.719049381309405,0.0143087980061882,0.0280409885874373,0.111655747608986,0.814822270110598,0.673898505267969,0.0312942506597801,0.747413684935431,0.677749177804497,0.0243446448224906,0,0.462650718627975,197882,0,0,9.94736842105263,8.25,3,4,17,11,37,11
7129,cg08936461,chr1,11345187,-,0.878296184520216,0.885978469795541,-0.00768228527532488,-0.0124232705197696,0.121879183617681,0.912227714084187,0.847205080768644,0.017926799052818,0.907609559756863,0.861421992641964,0.0181019942785389,0,0.478798284376331,284141,0,0,11.4736842105263,13.8333333333333,3,7,19,19,37,12
7130,cg15592816,chr1,11346697,+,0.932197400104671,0.931992960698948,0.0002044394057229,0.000313072101515719,0.762934397405564,0.951309462800432,0.899325277833805,0.0137137831905103,0.944290601917,0.918758579095167,0.00814321641880958,0,0.925894850334039,452183,0,0,9.71052631578947,7.91666666666667,5,2,21,14,38,11
7131,cg18232497,chr1,11355187,+,0.355624424374914,0.383946903687547,-0.0283224793126328,-0.107638747540455,0.0104874340821974,0.425913190369127,0.295105660199143,0.0288539795569162,0.435350115961971,0.343611222881884,0.0279321912511306,0,0.167023002048124,58244,0,0,12.3157894736842,14.5833333333333,7,12,18,21,38,12
7132,cg04984556,chr1,11359053,+,0.854467287629413,0.854488775681883,-2.14880524694872e-05,-3.58606067505501e-05,0.894174240641753,0.886705907357759,0.804778588390174,0.0184772668992572,0.897453289346266,0.826040762409238,0.0175072042370683,0,0.969802098781583,458918,0,0,12.3947368421053,13.3333333333333,5,8,22,18,38,12
7133,cg08544453,chr1,11361900,-,0.942119969693543,0.936871159168524,0.0052488105250188,0.00797523704423461,0.0648012499055056,0.957814389773997,0.924059614828957,0.00799078479834378,0.952275622296805,0.92128948311465,0.00972190779322524,0,0.371726769149843,325961,0,0,14.5,13.9166666666667,6,10,24,20,38,12
7134,cg22400548,chr1,11367712,-,0.909498344431971,0.909212088431979,0.000286255999992546,0.000449206256264401,0.95402898302762,0.919303062080374,0.894261134965504,0.00640794766187773,0.927111221351062,0.888347833535839,0.0110625859944444,0,0.987435046592781,448888,0,0,14.2368421052632,11.9166666666667,6,4,21,15,38,11
7135,cg04027328,chr1,11372138,-,0.252035362415804,0.224555301609716,0.0274800608060877,0.15983341052212,0.00592655105495217,0.339126178040367,0.189550497045668,0.0299131201986085,0.267605332607409,0.188204789618462,0.024518688828364,0,0.128204678255268,37403,0,0,10.8157894736842,11.25,2,7,18,16,35,12
7136,cg05599158,chr1,11380423,-,0.210937950900292,0.204585309639925,0.00635264126036708,0.0420899406606963,0.299928436623526,0.260649866243599,0.164639816765087,0.0195130904040877,0.232322563938002,0.189903046960198,0.0122489851840767,0,0.676299495870831,203901,0,0,13.6578947368421,12.6666666666667,7,9,23,21,38,12
